release_version,profile_id,dataset_id,dataset_kind,samples,decode_count,truth_count,scored_truth_count,wall_seconds,cpu_user_seconds,cpu_system_seconds,cpu_seconds,avg_wall_seconds,avg_cpu_user_seconds,avg_cpu_system_seconds,avg_cpu_seconds,tp,fp,fn,precision,recall,f1
2.1.0,quick,d9394-ft8-test-wave,unscored,11,28,0,0,4.714082504156977,4.556488,0.153052,4.7095400000000005,0.42855295492336154,0.4142261818181818,0.013913818181818182,0.42814,0,0,0,,,
2.1.0,quick,kgoba-ft8-lib,scored,31,296,429,418,12.740586424944922,12.310785000000001,0.417843,12.728628,0.41098665886919106,0.3971220967741936,0.013478806451612904,0.41060090322580645,267,0,151,1.0,0.638755980861244,0.7795620437956204
2.1.1,deepest,d9394-ft8-test-wave,unscored,11,36,0,0,11.357704076101072,11.149581,0.20193799999999998,11.351519000000001,1.0325185523728246,1.0135982727272728,0.018358,1.0319562727272729,0,0,0,,,
2.1.1,deepest,kgoba-ft8-lib,scored,31,392,429,418,38.49606808205135,37.833591,0.6448329999999998,38.478424,1.241808647808108,1.2204384193548388,0.020801064516129026,1.2412394838709677,358,0,60,1.0,0.8564593301435407,0.9226804123711341
2.1.1,medium,d9394-ft8-test-wave,unscored,11,29,0,0,8.090965575887822,7.8349649999999995,0.25103999999999993,8.086004999999998,0.735542325080711,0.7122695454545455,0.022821818181818176,0.7350913636363635,0,0,0,,,
2.1.1,medium,kgoba-ft8-lib,scored,31,355,429,418,29.021527960780077,28.430355999999993,0.576783,29.007139000000006,0.9361783213154864,0.9171082580645159,0.018605903225806453,0.9357141612903228,325,0,93,1.0,0.777511961722488,0.8748317631224765
2.1.1,quick,d9394-ft8-test-wave,unscored,11,28,0,0,4.546662509907037,4.394464,0.14795099999999997,4.542415,0.4133329554460943,0.3994967272727273,0.013450090909090906,0.41294681818181816,0,0,0,,,
2.1.1,quick,kgoba-ft8-lib,scored,31,296,429,418,13.593660219223239,13.139136999999998,0.441946,13.581083,0.43850516836203995,0.423843129032258,0.014256322580645162,0.4380994516129032,267,0,151,1.0,0.638755980861244,0.7795620437956204
2.1.2,deepest,d9394-ft8-test-wave,unscored,11,36,0,0,12.11086602578871,11.882552,0.22196,12.104512,1.1009878205262462,1.080232,0.020178181818181817,1.1004101818181817,0,0,0,,,
2.1.2,deepest,kgoba-ft8-lib,scored,31,392,429,418,39.06688686599955,38.396395999999996,0.650875,39.047271,1.2602221569677274,1.2385934193548385,0.020995967741935483,1.2595893870967743,358,0,60,1.0,0.8564593301435407,0.9226804123711341
2.1.2,medium,d9394-ft8-test-wave,unscored,11,29,0,0,8.29538194811903,8.113316999999999,0.17598999999999998,8.289307,0.7541256316471845,0.7375742727272726,0.015999090909090907,0.7535733636363637,0,0,0,,,
2.1.2,medium,kgoba-ft8-lib,scored,31,355,429,418,29.72675865481142,29.050979,0.660921,29.711899999999993,0.9589276985423039,0.9371283548387097,0.021320032258064517,0.9584483870967739,325,0,93,1.0,0.777511961722488,0.8748317631224765
2.1.2,quick,d9394-ft8-test-wave,unscored,11,28,0,0,4.642219792003743,4.507861999999999,0.129971,4.637833,0.4220199810912494,0.4098056363636363,0.011815545454545455,0.4216211818181818,0,0,0,,,
2.1.2,quick,kgoba-ft8-lib,scored,31,296,429,418,13.880863791331649,13.437557,0.429866,13.867423000000002,0.4477697997203758,0.4334695806451613,0.013866645161290323,0.44733622580645166,267,0,151,1.0,0.638755980861244,0.7795620437956204
2.2.0,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,15.117367258062586,14.892529999999999,0.21896200000000002,15.111492,1.374306114369326,1.3538663636363635,0.019905636363636365,1.373772,0,0,0,,,
2.2.0,deepest,kgoba-ft8-lib,scored,31,423,429,418,60.83599519194104,60.129329,0.6879550000000003,60.81728399999999,1.9624514578045495,1.9396557741935483,0.022192096774193558,1.9618478709677416,396,3,22,0.9924812030075187,0.9473684210526315,0.9694002447980415
2.2.0,medium,d9394-ft8-test-wave,unscored,11,47,0,0,11.316537990933284,11.119672,0.190998,11.310670000000002,1.0287761809939349,1.0108792727272726,0.017363454545454547,1.0282427272727275,0,0,0,,,
2.2.0,medium,kgoba-ft8-lib,scored,31,417,429,418,48.015047515858896,47.319485,0.6777799999999998,47.997265,1.5488725005115773,1.526435,0.02186387096774193,1.5482988709677419,390,3,28,0.9923664122137404,0.9330143540669856,0.9617755856966708
2.2.0,quick,d9394-ft8-test-wave,unscored,11,47,0,0,11.285434840014204,11.063006999999997,0.216853,11.279859999999998,1.025948621819473,1.0057279090909088,0.01971390909090909,1.025441818181818,0,0,0,,,
2.2.0,quick,kgoba-ft8-lib,scored,31,417,429,418,49.17209135706071,48.396908999999994,0.7569839999999999,49.15389299999999,1.586196495389055,1.5611906129032256,0.024418838709677416,1.585609451612903,390,3,28,0.9923664122137404,0.9330143540669856,0.9617755856966708
2.2.1,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,15.358629571041092,15.136854999999997,0.21596599999999996,15.352821,1.3962390519128265,1.376077727272727,0.019633272727272725,1.3957110000000001,0,0,0,,,
2.2.1,deepest,kgoba-ft8-lib,scored,31,423,429,418,62.05929169815499,61.382689000000006,0.6569299999999999,62.03961900000001,2.001912635424355,1.9800867419354842,0.02119129032258064,2.0012780322580648,396,3,22,0.9924812030075187,0.9473684210526315,0.9694002447980415
2.2.1,medium,d9394-ft8-test-wave,unscored,11,47,0,0,11.916927019832656,11.696415,0.21496299999999996,11.911378,1.0833570018029688,1.0633104545454546,0.019542090909090905,1.0828525454545455,0,0,0,,,
2.2.1,medium,kgoba-ft8-lib,scored,31,417,429,418,48.41568106075283,47.725838,0.670862,48.3967,1.5617961632500914,1.5395431612903228,0.021640709677419354,1.561183870967742,390,3,28,0.9923664122137404,0.9330143540669856,0.9617755856966708
2.2.1,quick,d9394-ft8-test-wave,unscored,11,47,0,0,12.085066409199499,11.856083,0.222903,12.078985999999999,1.098642400836318,1.0778257272727272,0.02026390909090909,1.0980896363636363,0,0,0,,,
2.2.1,quick,kgoba-ft8-lib,scored,31,417,429,418,47.976877228706144,47.289574,0.668933,47.958507000000004,1.5476412009260045,1.525470129032258,0.02157848387096774,1.547048612903226,390,3,28,0.9923664122137404,0.9330143540669856,0.9617755856966708
2.2.2,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,16.773579117958434,16.559002,0.20795499999999995,16.766957,1.5248708289053121,1.505363818181818,0.018904999999999995,1.5242688181818183,0,0,0,,,
2.2.2,deepest,kgoba-ft8-lib,scored,31,429,429,418,61.56697617226746,60.87184699999999,0.675923,61.54776999999999,1.9860314894279825,1.9636079677419351,0.021803967741935486,1.9854119354838706,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.2.2,medium,d9394-ft8-test-wave,unscored,11,46,0,0,12.512483932077885,12.264844,0.24193900000000002,12.506782999999999,1.1374985392798076,1.1149858181818182,0.021994454545454546,1.1369802727272726,0,0,0,,,
2.2.2,medium,kgoba-ft8-lib,scored,31,412,429,418,47.583712034043856,46.840937000000004,0.7249070000000001,47.565844,1.5349584527110922,1.5109979677419356,0.02338409677419355,1.534382064516129,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.2.2,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.784649810055271,7.577704999999999,0.20195499999999997,7.779659999999998,0.7076954372777519,0.6888822727272726,0.01835954545454545,0.707241818181818,0,0,0,,,
2.2.2,quick,kgoba-ft8-lib,scored,31,298,429,418,27.571615999913774,26.983731000000006,0.5728890000000001,27.556619999999995,0.8894069677391541,0.8704429354838712,0.01848029032258065,0.8889232258064514,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.3.0,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,16.746808667085133,16.221754999999998,0.517833,16.739587999999998,1.522437151553194,1.474705,0.04707572727272727,1.521780727272727,0,0,0,,,
2.3.0,deepest,kgoba-ft8-lib,scored,31,429,429,418,57.00959127349779,55.68104600000001,1.3086570000000002,56.98970299999999,1.8390190733386385,1.7961627741935486,0.04221474193548388,1.8383775161290319,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.3.0,medium,d9394-ft8-test-wave,unscored,11,46,0,0,10.685350137064233,10.279387999999999,0.4009309999999999,10.680318999999999,0.9713954670058395,0.9344898181818181,0.03644827272727272,0.9709380909090908,0,0,0,,,
2.3.0,medium,kgoba-ft8-lib,scored,31,412,429,418,43.42443596222438,42.153791999999996,1.253793,43.407585,1.4007882568459478,1.3597997419354837,0.040444935483870965,1.4002446774193547,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.3.0,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.0156711100135,6.617976,0.392919,7.0108950000000005,0.6377882827285,0.6016341818181817,0.035719909090909094,0.637354090909091,0,0,0,,,
2.3.0,quick,kgoba-ft8-lib,scored,31,298,429,418,25.930350845796056,24.680705999999997,1.2217669999999998,25.902472999999997,0.8364629305095502,0.7961518064516128,0.03941183870967741,0.8355636451612902,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.3.1,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,15.40097594098188,14.950078000000001,0.44295,15.393028000000003,1.4000887219074436,1.3590980000000001,0.04026818181818182,1.3993661818181822,0,0,0,,,
2.3.1,deepest,kgoba-ft8-lib,scored,31,429,429,418,58.0192949839402,56.68015,1.3197319999999997,57.99988199999999,1.8715901607722645,1.828391935483871,0.04257199999999999,1.8709639354838707,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.3.1,medium,d9394-ft8-test-wave,unscored,11,46,0,0,11.352435259032063,10.920007,0.42684399999999995,11.346851000000001,1.032039569002915,0.9927279090909091,0.038804,1.0315319090909092,0,0,0,,,
2.3.1,medium,kgoba-ft8-lib,scored,31,412,429,418,43.27914923115168,41.98281499999999,1.2779619999999998,43.26077699999999,1.396101588101667,1.3542843548387093,0.04122458064516128,1.3955089354838706,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.3.1,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.533003530232236,7.102906,0.4249979999999999,7.5279039999999995,0.6848185027483851,0.6457187272727273,0.038636181818181806,0.684354909090909,0,0,0,,,
2.3.1,quick,kgoba-ft8-lib,scored,31,298,429,418,25.30309581826441,24.109077999999993,1.1790669999999996,25.288145,0.816228897363368,0.7777121935483868,0.0380344193548387,0.8157466129032258,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.4.0,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,15.661198168876581,15.188678,0.464995,15.653673,1.4237452880796893,1.3807889090909091,0.04227227272727273,1.4230611818181818,0,0,0,,,
2.4.0,deepest,kgoba-ft8-lib,scored,31,429,429,418,55.295208357973024,53.892914000000005,1.382721,55.275634999999994,1.7837163986442912,1.7384810967741937,0.04460390322580646,1.7830849999999998,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.4.0,medium,d9394-ft8-test-wave,unscored,11,46,0,0,11.359356672968715,10.92662,0.426943,11.353563000000001,1.0326687884517014,0.9933290909090909,0.038813,1.032142090909091,0,0,0,,,
2.4.0,medium,kgoba-ft8-lib,scored,31,412,429,418,45.97700939117931,44.603657999999996,1.3545519999999998,45.95820999999999,1.4831293351993324,1.4388276774193547,0.043695225806451604,1.482522903225806,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.4.0,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.797850301954895,7.379544999999999,0.41289999999999993,7.792444999999998,0.7088954819958996,0.6708677272727273,0.03753636363636363,0.7084040909090907,0,0,0,,,
2.4.0,quick,kgoba-ft8-lib,scored,31,298,429,418,25.552695896476507,24.316963,1.220904,25.537867000000006,0.8242805127895647,0.7844181612903226,0.039384,0.8238021612903228,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.5.0,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,16.21281451510731,15.681715999999998,0.524799,16.206515,1.4738922286461191,1.4256105454545454,0.047709,1.4733195454545454,0,0,0,,,
2.5.0,deepest,kgoba-ft8-lib,scored,31,429,429,418,59.3652865360491,57.95780499999999,1.3877019999999998,59.34550700000001,1.915009243098358,1.8696066129032256,0.044764580645161284,1.9143711935483876,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.5.0,medium,d9394-ft8-test-wave,unscored,11,46,0,0,10.819599083042704,10.356937,0.45685299999999995,10.813790000000001,0.9835999166402458,0.9415397272727273,0.04153209090909091,0.9830718181818182,0,0,0,,,
2.5.0,medium,kgoba-ft8-lib,scored,31,412,429,418,44.29964638967067,42.91208400000001,1.3698079999999995,44.281892,1.4290208512796991,1.3842607741935486,0.04418735483870966,1.428448129032258,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.5.0,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.509938167175278,7.08616,0.418817,7.5049769999999985,0.6827216515613889,0.6441963636363636,0.03807427272727273,0.6822706363636363,0,0,0,,,
2.5.0,quick,kgoba-ft8-lib,scored,31,298,429,418,27.2374759207014,25.960817999999996,1.2608029999999997,27.221620999999992,0.8786282555064967,0.8374457419354837,0.04067106451612902,0.8781168064516126,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.5.1,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,16.099493326968513,15.641367999999998,0.4508539999999999,16.092222,1.463590302451683,1.4219425454545453,0.040986727272727265,1.4629292727272727,0,0,0,,,
2.5.1,deepest,kgoba-ft8-lib,scored,31,429,429,418,57.13836512574926,55.79213799999999,1.3266710000000002,57.118809000000006,1.8431730685725567,1.7997463870967738,0.042795838709677424,1.8425422258064519,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.5.1,medium,d9394-ft8-test-wave,unscored,11,46,0,0,11.852540975785814,11.38927,0.4569120000000001,11.846181999999999,1.0775037250714377,1.0353881818181818,0.04153745454545455,1.0769256363636364,0,0,0,,,
2.5.1,medium,kgoba-ft8-lib,scored,31,412,429,418,44.10358457360417,42.789694000000004,1.2968380000000004,44.08653200000001,1.4226962765678763,1.3803127096774195,0.041833483870967754,1.4221461935483874,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.5.1,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.559460068005137,7.118829000000001,0.4358260000000001,7.554655,0.6872236425459216,0.6471662727272728,0.039620545454545464,0.6867868181818182,0,0,0,,,
2.5.1,quick,kgoba-ft8-lib,scored,31,298,429,418,25.713880453957245,24.401705999999997,1.297347,25.699052999999996,0.8294800146437821,0.7871518064516129,0.04184990322580645,0.8290017096774193,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.5.2,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,15.754437803290784,15.277446,0.470879,15.748324999999998,1.4322216184809804,1.3888587272727273,0.04280718181818182,1.431665909090909,0,0,0,,,
2.5.2,deepest,kgoba-ft8-lib,scored,31,429,429,418,57.25630217324942,55.877953000000005,1.3598839999999999,57.237837000000006,1.846977489459659,1.802514612903226,0.04386722580645161,1.8463818387096775,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.5.2,medium,d9394-ft8-test-wave,unscored,11,46,0,0,11.463253377005458,10.987517,0.46889300000000006,11.45641,1.0421139433641324,0.9988651818181818,0.04262663636363637,1.0414918181818182,0,0,0,,,
2.5.2,medium,kgoba-ft8-lib,scored,31,412,429,418,46.98684302601032,45.545151999999995,1.422891,46.968042999999994,1.5157046137422683,1.469198451612903,0.045899709677419354,1.5150981612903225,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.5.2,quick,d9394-ft8-test-wave,unscored,11,30,0,0,8.160214812960476,7.701769999999999,0.45289999999999997,8.15467,0.7418377102691341,0.700160909090909,0.04117272727272727,0.7413336363636364,0,0,0,,,
2.5.2,quick,kgoba-ft8-lib,scored,31,298,429,418,26.286659707780927,24.994127,1.276847,26.270974000000002,0.8479567647671267,0.8062621612903226,0.041188612903225806,0.8474507741935484,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.5.4,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,15.244908306049183,14.790774,0.4479559999999999,15.23873,1.3859007550953804,1.3446158181818182,0.04072327272727272,1.385339090909091,0,0,0,,,
2.5.4,deepest,kgoba-ft8-lib,scored,31,429,429,418,60.47859702981077,58.97978400000001,1.4786119999999998,60.458395999999986,1.9509224848326054,1.9025736774193551,0.04769716129032257,1.950270838709677,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.5.4,medium,d9394-ft8-test-wave,unscored,11,46,0,0,11.709443376981653,11.248511000000002,0.455011,11.703522,1.0644948524528777,1.0225919090909092,0.04136463636363636,1.0639565454545454,0,0,0,,,
2.5.4,medium,kgoba-ft8-lib,scored,31,412,429,418,44.26248879474588,42.832869,1.4128109999999998,44.24568000000001,1.427822219185351,1.3817054516129033,0.04557454838709677,1.4272800000000003,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
2.5.4,quick,d9394-ft8-test-wave,unscored,11,30,0,0,7.921333293081261,7.49442,0.421885,7.916305,0.7201212084619328,0.6813109090909091,0.03835318181818182,0.7196640909090909,0,0,0,,,
2.5.4,quick,kgoba-ft8-lib,scored,31,298,429,418,27.044783978024498,25.773395999999998,1.255578,27.028974000000005,0.872412386387887,0.8313998709677419,0.04050251612903226,0.8719023870967744,275,1,143,0.9963768115942029,0.6578947368421053,0.792507204610951
2.6.0,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,18.573494441923685,18.071971,0.493975,18.565946,1.6884994947203351,1.6429064545454546,0.04490681818181818,1.6878132727272728,0,0,0,,,
2.6.0,deepest,kgoba-ft8-lib,scored,31,430,429,418,67.41386127308942,66.052172,1.3406629999999997,67.39283499999999,2.174640686228691,2.1307152258064517,0.04324719354838709,2.1739624193548384,402,3,16,0.9925925925925926,0.9617224880382775,0.976913730255164
2.6.0,medium,d9394-ft8-test-wave,unscored,11,45,0,0,12.595704979263246,12.060899,0.5290090000000001,12.589908000000001,1.1450640890239314,1.0964453636363636,0.04809172727272728,1.144537090909091,0,0,0,,,
2.6.0,medium,kgoba-ft8-lib,scored,31,416,429,418,50.425787645508535,49.041213000000006,1.3658329999999999,50.407046,1.6266383111454366,1.581974612903226,0.04405912903225806,1.626033741935484,388,3,30,0.9923273657289002,0.9282296650717703,0.9592088998763906
2.6.0,quick,d9394-ft8-test-wave,unscored,11,35,0,0,8.743356483057141,8.299923999999999,0.43680800000000003,8.736731999999998,0.794850589368831,0.7545385454545454,0.039709818181818186,0.7942483636363634,0,0,0,,,
2.6.0,quick,kgoba-ft8-lib,scored,31,360,429,418,31.85501359414775,30.571381,1.2686540000000002,31.840035000000004,1.0275810836821855,0.9861735806451613,0.04092432258064517,1.0270979032258065,334,3,84,0.9910979228486647,0.7990430622009569,0.8847682119205299
2.6.1,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,18.075349687831476,17.519643000000002,0.549805,18.069448,1.6432136079846797,1.5926948181818184,0.04998227272727273,1.642677090909091,0,0,0,,,
2.6.1,deepest,kgoba-ft8-lib,scored,31,430,429,418,67.67241009592544,66.338596,1.3137069999999997,67.652303,2.182980970836305,2.1399547096774194,0.04237764516129031,2.1823323548387097,402,3,16,0.9925925925925926,0.9617224880382775,0.976913730255164
2.6.1,medium,d9394-ft8-test-wave,unscored,11,45,0,0,11.706512422999367,11.269317000000001,0.43190999999999996,11.701227,1.0642284020908515,1.0244833636363637,0.03926454545454545,1.063747909090909,0,0,0,,,
2.6.1,medium,kgoba-ft8-lib,scored,31,416,429,418,49.943527350900695,48.668675999999984,1.2569219999999999,49.925597999999994,1.6110815274484096,1.56995729032258,0.04054587096774193,1.6105031612903224,388,3,30,0.9923273657289002,0.9282296650717703,0.9592088998763906
2.6.1,quick,d9394-ft8-test-wave,unscored,11,35,0,0,9.105436631827615,8.660208,0.439937,9.100144999999998,0.8277669665297832,0.7872916363636364,0.03999427272727273,0.8272859090909089,0,0,0,,,
2.6.1,quick,kgoba-ft8-lib,scored,31,360,429,418,33.12538058869541,31.827212999999997,1.2819089999999997,33.10912199999999,1.0685606641514647,1.0266842903225806,0.041351903225806445,1.0680361935483869,334,3,84,0.9910979228486647,0.7990430622009569,0.8847682119205299
2.7.0,deepest,d9394-ft8-test-wave,unscored,11,47,0,0,18.684448469779454,18.199,0.47798199999999996,18.676982,1.6985862245254049,1.6544545454545456,0.04345290909090909,1.6979074545454544,0,0,0,,,
2.7.0,deepest,kgoba-ft8-lib,scored,31,429,429,418,66.49572702427395,65.102888,1.3609140000000002,66.46380199999999,2.1450234523959337,2.100093161290322,0.04390045161290323,2.1439936129032255,401,3,17,0.9925742574257426,0.9593301435406698,0.975669099756691
2.7.0,medium,d9394-ft8-test-wave,unscored,11,45,0,0,12.940655295969918,12.479975,0.45384800000000003,12.933822999999997,1.176423208724538,1.1345431818181817,0.041258909090909096,1.1758020909090907,0,0,0,,,
2.7.0,medium,kgoba-ft8-lib,scored,31,415,429,418,50.711560964002274,49.26208,1.4299319999999998,50.692012,1.635856805290396,1.5890993548387096,0.04612683870967741,1.635226193548387,387,3,31,0.9923076923076923,0.9258373205741627,0.9579207920792079
2.7.0,quick,d9394-ft8-test-wave,unscored,11,35,0,0,8.122587198857218,7.691633,0.42486599999999997,8.116499,0.7384170180779289,0.6992393636363636,0.038624181818181814,0.7378635454545454,0,0,0,,,
2.7.0,quick,kgoba-ft8-lib,scored,31,360,429,418,31.213708096998744,29.952211000000002,1.2457220000000002,31.197933000000006,1.0068938095806046,0.9662003548387097,0.0401845806451613,1.0063849354838712,334,3,84,0.9910979228486647,0.7990430622009569,0.8847682119205299
3.0.0-rc1,deepest,d9394-ft8-test-wave,unscored,11,50,0,0,32.40830639703199,31.918808999999996,0.48192999999999997,32.400739,2.946209672457454,2.9017099090909086,0.04381181818181818,2.945521727272727,0,0,0,,,
3.0.0-rc1,deepest,kgoba-ft8-lib,scored,31,427,429,418,103.22987496596761,101.72086799999998,1.4847849999999998,103.205653,3.3299959666441166,3.2813183225806446,0.04789629032258064,3.329214612903226,399,3,19,0.9925373134328358,0.9545454545454546,0.9731707317073172
3.0.0-rc1,medium,d9394-ft8-test-wave,unscored,11,43,0,0,19.35551859997213,18.880596999999998,0.4688649999999999,19.349462,1.7595925999974662,1.7164179090909089,0.0426240909090909,1.759042,0,0,0,,,
3.0.0-rc1,medium,kgoba-ft8-lib,scored,31,411,429,418,63.95355413039215,62.61099999999999,1.3238050000000001,63.93480499999999,2.0630178751739403,2.0197096774193546,0.042703387096774195,2.0624130645161287,384,3,34,0.9922480620155039,0.9186602870813397,0.9540372670807453
3.0.0-rc1,quick,d9394-ft8-test-wave,unscored,11,33,0,0,13.587863095919602,13.158403,0.42388600000000004,13.582289000000001,1.2352602814472364,1.1962184545454546,0.038535090909090915,1.2347535454545455,0,0,0,,,
3.0.0-rc1,quick,kgoba-ft8-lib,scored,31,350,429,418,47.652281571761705,46.30380199999999,1.3308299999999997,47.634632,1.5371703732826356,1.4936710322580642,0.04292999999999999,1.5366010322580645,326,2,92,0.9939024390243902,0.7799043062200957,0.873994638069705
